ACTIVATION_DATE,CIRCLE_ID,EMIRATE_NAME,SUBS_KEY,MSISDN,ACQUISITION_REGION,ACQUISITION_POS,PRE_POST_IND,CUSTOMER_TYPE,ACQUISITION_SALES_CHANNEL_KEY,ACQUISITION_CIRCLE_HEAD,ACQUISITION_ZONAL_BRANCH_MANAGER,ACQUISITION_AREA_SALES_MANAGER,ACQUISITION_SALES_PARTNER_CHANNEL_KEY,ACQUISITION_DISTRIBUTOR,ACQUISITION_RETAILER,MIGRATION_TYPE,DISCONNECTION_DATE,ACTIVATION_PRODUCT_ID,NETWORK_TYPE,ACTIVATION_HANDSET,FIRST_USE_DATE,FIRST_USAGES_NW_TOWER_ID,FIRST_USAGES_ZONE,CURRENT_STATUS_OF_SUBSCRIBER,RECORD_INSERT_DATE,RECORD_UPDATE_DATE
2012-10-30 00:00:00.000,6,Sharjah,5.68359E+16,568358609,Sharjah,Sahara Centre,1,Enterprise,FAB,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,FB,F-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,25-06-2020,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,3G,60205482,2012-10-30 00:00:00.000,NWSharjah904,Sharjah,Inactive,2012-10-30 00:00:00.000,06-10-2020
2012-11-01 00:00:00.000,4,Fujairah,5.08778E+16,508778233,Fujairah,Galleria Mall,1,Enterprise,DBB,D-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,DB,D-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,3G,59291011,2012-11-01 00:00:00.000,NWFujairah578,Fujairah,Active,2012-11-01 00:00:00.000,06-10-2020
2012-11-01 00:00:00.000,2,Ajman,5.0539E+16,505389813,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,42819929,2012-11-01 00:00:00.000,NWAjman444,Ajman,Active,2012-11-01 00:00:00.000,06-10-2020
2012-11-01 00:00:00.000,2,Ajman,5.06711E+16,506711398,Ajman,Safeer Mall,1,Enterprise,BAB,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,3G,75908633,2012-11-01 00:00:00.000,NWAjman567,Ajman,Active,2012-11-01 00:00:00.000,06-10-2020
2012-11-01 00:00:00.000,5,Ras Al Khaimah,5.67505E+16,567505424,Ras Al Khaimah,RAK Mall,2,Enterprise,EAB,E-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,EB,E-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,49435610,2012-11-01 00:00:00.000,NWRas Al Khaimah503,Ras Al Khaimah,Active,2012-11-01 00:00:00.000,06-10-2020
2012-11-01 00:00:00.000,6,Sharjah,5.06563E+16,506563274,Sharjah,Ansar Mall,1,Retail,FDA,F-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,no package,3G,36961227,2012-11-01 00:00:00.000,NWSharjah409,Sharjah,Active,2012-11-01 00:00:00.000,06-10-2020
2012-11-01 00:00:00.000,1,Abu Dhabi,5.03297E+16,503297396,Abu Dhabi,Abu Dhabi Mall,1,Enterprise,AAB,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,3G,61473482,2012-11-01 00:00:00.000,NWAbu Dhabi766,Abu Dhabi,Active,2012-11-01 00:00:00.000,06-10-2020
2012-11-04 00:00:00.000,2,Ajman,5.61335E+16,561334596,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,3G,24313029,2012-11-04 00:00:00.000,NWAjman284,Ajman,Active,2012-11-04 00:00:00.000,06-10-2020
2012-11-04 00:00:00.000,1,Abu Dhabi,5.04142E+16,504141943,Abu Dhabi,Mushrif Mall,2,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,82899155,2012-11-04 00:00:00.000,NWAbu Dhabi981,Abu Dhabi,Active,2012-11-04 00:00:00.000,06-10-2020
2012-11-04 00:00:00.000,7,Um Al Qwain,5.03095E+16,503094650,Um Al Qwain,Safeer Mall,1,Retail,GAA,G-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,15448157,2012-11-04 00:00:00.000,NWUm Al Qwain513,Um Al Qwain,Active,2012-11-04 00:00:00.000,06-10-2020
2012-11-04 00:00:00.000,2,Ajman,5.63866E+16,563866005,Ajman,Safeer Mall,1,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,no package,4G,57530548,2012-11-04 00:00:00.000,NWAjman454,Ajman,Active,2012-11-04 00:00:00.000,06-10-2020
2012-11-04 00:00:00.000,5,Ras Al Khaimah,5.09871E+16,509871477,Ras Al Khaimah,Manar Mall,2,Retail,EBA,E-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,32248418,2012-11-04 00:00:00.000,NWRas Al Khaimah507,Ras Al Khaimah,Active,2012-11-04 00:00:00.000,06-10-2020
2012-11-07 00:00:00.000,6,Sharjah,5.02933E+16,502932664,Sharjah,Sharjah City Centre,1,Retail,FBA,F-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,44247933,2012-11-07 00:00:00.000,NWSharjah471,Sharjah,Active,2012-11-07 00:00:00.000,06-10-2020
2012-11-07 00:00:00.000,2,Ajman,5.6483E+16,564829869,Ajman,Galleria Mall,1,Enterprise,BBB,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,94582299,2012-11-07 00:00:00.000,NWAjman204,Ajman,Active,2012-11-07 00:00:00.000,06-10-2020
2012-11-07 00:00:00.000,3,Dubai,5.04567E+16,504567290,Dubai,Burjuman Mall,1,Enterprise,CBB,C-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,CB,C-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,91199067,2012-11-07 00:00:00.000,NWDubai180,Dubai,Active,2012-11-07 00:00:00.000,06-10-2020
2012-11-07 00:00:00.000,1,Abu Dhabi,5.01488E+16,501487919,Abu Dhabi,Marina Mall,1,Enterprise,ABB,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,72363879,2012-11-07 00:00:00.000,NWAbu Dhabi462,Abu Dhabi,Active,2012-11-07 00:00:00.000,06-10-2020
2012-11-07 00:00:00.000,2,Ajman,5.67482E+16,567481709,Ajman,Galleria Mall,2,Enterprise,BBB,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,30399365,2012-11-07 00:00:00.000,NWAjman241,Ajman,Active,2012-11-07 00:00:00.000,06-10-2020
2012-11-07 00:00:00.000,4,Fujairah,5.03781E+16,503780697,Fujairah,Safeer Mall,1,Retail,DAA,D-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,DA,D-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,17593703,2012-11-07 00:00:00.000,NWFujairah314,Fujairah,Active,2012-11-07 00:00:00.000,06-10-2020
2012-11-07 00:00:00.000,1,Abu Dhabi,5.08813E+16,508812532,Abu Dhabi,Marina Mall,1,Retail,ABA,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,3G,97853194,2012-11-07 00:00:00.000,NWAbu Dhabi642,Abu Dhabi,Active,2012-11-07 00:00:00.000,06-10-2020
2012-11-07 00:00:00.000,1,Abu Dhabi,5.04039E+16,504039365,Abu Dhabi,Abu Dhabi Mall,1,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,72198269,2012-11-07 00:00:00.000,NWAbu Dhabi363,Abu Dhabi,Active,2012-11-07 00:00:00.000,06-10-2020
2012-11-10 00:00:00.000,1,Abu Dhabi,5.09121E+16,509121248,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,3G,64666050,2012-11-10 00:00:00.000,NWAbu Dhabi500,Abu Dhabi,Active,2012-11-10 00:00:00.000,06-10-2020
2012-11-10 00:00:00.000,1,Abu Dhabi,5.01316E+16,501316407,Abu Dhabi,Marina Mall,2,Retail,ABA,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,94401144,2012-11-10 00:00:00.000,NWAbu Dhabi226,Abu Dhabi,Active,2012-11-10 00:00:00.000,06-10-2020
2012-11-10 00:00:00.000,1,Abu Dhabi,5.03915E+16,503914814,Abu Dhabi,Marina Mall,1,Retail,ABA,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,16038645,2012-11-10 00:00:00.000,NWAbu Dhabi339,Abu Dhabi,Active,2012-11-10 00:00:00.000,06-10-2020
2012-11-10 00:00:00.000,6,Sharjah,5.66343E+16,566343479,Sharjah,Sahara Centre,1,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,3G,88126817,2012-11-10 00:00:00.000,NWSharjah973,Sharjah,Active,2012-11-10 00:00:00.000,06-10-2020
2012-11-10 00:00:00.000,6,Sharjah,5.02794E+16,502793996,Sharjah,Safeer Mall,2,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,3G,81505963,2012-11-10 00:00:00.000,NWSharjah583,Sharjah,Active,2012-11-10 00:00:00.000,06-10-2020
2012-11-10 00:00:00.000,5,Ras Al Khaimah,5.63327E+16,563327432,Ras Al Khaimah,RAK Mall,1,Retail,EAA,E-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,3G,99623765,2012-11-10 00:00:00.000,NWRas Al Khaimah379,Ras Al Khaimah,Active,2012-11-10 00:00:00.000,06-10-2020
2012-11-10 00:00:00.000,2,Ajman,5.06993E+16,506992693,Ajman,Galleria Mall,2,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,33413518,2012-11-10 00:00:00.000,NWAjman653,Ajman,Active,2012-11-10 00:00:00.000,06-10-2020
2012-11-10 00:00:00.000,1,Abu Dhabi,5.66753E+16,566753337,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,24-07-2020,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,3G,92544822,2012-11-10 00:00:00.000,NWAbu Dhabi240,Abu Dhabi,Inactive,2012-11-10 00:00:00.000,06-10-2020
2012-11-10 00:00:00.000,2,Ajman,5.05744E+16,505743912,Ajman,Galleria Mall,1,Enterprise,BBB,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,12092031,2012-11-10 00:00:00.000,NWAjman122,Ajman,Active,2012-11-10 00:00:00.000,06-10-2020
2012-11-10 00:00:00.000,2,Ajman,5.67097E+16,567096764,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,46305774,2012-11-10 00:00:00.000,NWAjman129,Ajman,Active,2012-11-10 00:00:00.000,06-10-2020
2012-11-10 00:00:00.000,6,Sharjah,5.64896E+16,564895862,Sharjah,Sahara Centre,2,Enterprise,FAB,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,FB,F-Mr. Distributor,B-Mr. Retailer,New Connection,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,3G,99745435,2012-11-10 00:00:00.000,NWSharjah151,Sharjah,Active,2012-11-10 00:00:00.000,06-10-2020
2012-11-10 00:00:00.000,1,Abu Dhabi,5.05937E+16,505937460,Abu Dhabi,Marina Mall,1,Enterprise,ABB,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,New Connection,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,3G,16998980,2012-11-10 00:00:00.000,NWAbu Dhabi934,Abu Dhabi,Active,2012-11-10 00:00:00.000,06-10-2020
2012-11-10 00:00:00.000,4,Fujairah,5.69132E+16,569132225,Fujairah,Galleria Mall,1,Retail,DBA,D-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,DA,D-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,47170859,2012-11-10 00:00:00.000,NWFujairah662,Fujairah,Active,2012-11-10 00:00:00.000,06-10-2020
2012-11-11 00:00:00.000,1,Abu Dhabi,5.02147E+16,502147134,Abu Dhabi,Mushrif Mall,1,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,30612233,2012-11-11 00:00:00.000,NWAbu Dhabi226,Abu Dhabi,Active,2012-11-11 00:00:00.000,06-10-2020
2012-11-11 00:00:00.000,1,Abu Dhabi,5.64103E+16,564103263,Abu Dhabi,Marina Mall,1,Retail,ABA,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,16724895,2012-11-11 00:00:00.000,NWAbu Dhabi428,Abu Dhabi,Active,2012-11-11 00:00:00.000,06-10-2020
2012-11-11 00:00:00.000,3,Dubai,5.63219E+16,563218912,Dubai,Mirdif City Centre,1,Retail,CEA,C-Mr. Circle Head Sales,E-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,75939288,2012-11-11 00:00:00.000,NWDubai861,Dubai,Active,2012-11-11 00:00:00.000,06-10-2020
2012-11-11 00:00:00.000,1,Abu Dhabi,5.63486E+16,563485610,Abu Dhabi,Abu Dhabi Mall,2,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,89936788,2012-11-11 00:00:00.000,NWAbu Dhabi300,Abu Dhabi,Active,2012-11-11 00:00:00.000,06-10-2020
2012-11-11 00:00:00.000,5,Ras Al Khaimah,5.63818E+16,563818174,Ras Al Khaimah,RAK Mall,2,Retail,EAA,E-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,75342049,2012-11-11 00:00:00.000,NWRas Al Khaimah943,Ras Al Khaimah,Active,2012-11-11 00:00:00.000,06-10-2020
2012-11-11 00:00:00.000,2,Ajman,5.63524E+16,563524391,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,3G,53564473,2012-11-11 00:00:00.000,NWAjman646,Ajman,Active,2012-11-11 00:00:00.000,06-10-2020
2012-11-22 00:00:00.000,7,Um Al Qwain,5.05064E+16,505063677,Um Al Qwain,Galleria Mall,2,Enterprise,GBB,G-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,GB,G-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,3G,29447295,2012-11-22 00:00:00.000,NWUm Al Qwain835,Um Al Qwain,Active,2012-11-22 00:00:00.000,06-10-2020
2012-11-22 00:00:00.000,2,Ajman,5.05809E+16,505808812,Ajman,Safeer Mall,1,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,55772737,2012-11-22 00:00:00.000,NWAjman339,Ajman,Active,2012-11-22 00:00:00.000,06-10-2020
2012-11-22 00:00:00.000,1,Abu Dhabi,5.03506E+16,503505518,Abu Dhabi,Abu Dhabi Mall,1,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,71955125,2012-11-22 00:00:00.000,NWAbu Dhabi700,Abu Dhabi,Active,2012-11-22 00:00:00.000,06-10-2020
2012-11-22 00:00:00.000,1,Abu Dhabi,5.63111E+16,563111306,Abu Dhabi,Mushrif Mall,1,Enterprise,ACB,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,3G,69909254,2012-11-22 00:00:00.000,NWAbu Dhabi495,Abu Dhabi,Active,2012-11-22 00:00:00.000,06-10-2020
2012-11-22 00:00:00.000,2,Ajman,5.07441E+16,507440858,Ajman,Galleria Mall,1,Enterprise,BBB,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,73704057,2012-11-22 00:00:00.000,NWAjman259,Ajman,Active,2012-11-22 00:00:00.000,06-10-2020
2012-11-22 00:00:00.000,5,Ras Al Khaimah,5.62934E+16,562933761,Ras Al Khaimah,Al Naeem Mall,1,Retail,ECA,E-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,3G,40045029,2012-11-22 00:00:00.000,NWRas Al Khaimah654,Ras Al Khaimah,Active,2012-11-22 00:00:00.000,06-10-2020
2012-11-22 00:00:00.000,1,Abu Dhabi,5.04231E+16,504230766,Abu Dhabi,Marina Mall,2,Enterprise,ABB,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,11-11-2016,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,81065957,2012-11-22 00:00:00.000,NWAbu Dhabi595,Abu Dhabi,Inactive,2012-11-22 00:00:00.000,06-10-2020
2012-11-22 00:00:00.000,5,Ras Al Khaimah,5.04879E+16,504878758,Ras Al Khaimah,Al Naeem Mall,2,Retail,ECA,E-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,73705458,2012-11-22 00:00:00.000,NWRas Al Khaimah167,Ras Al Khaimah,Active,2012-11-22 00:00:00.000,06-10-2020
2012-11-24 00:00:00.000,5,Ras Al Khaimah,5.66431E+16,566431152,Ras Al Khaimah,Manar Mall,1,Retail,EBA,E-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,82873710,2012-11-24 00:00:00.000,NWRas Al Khaimah608,Ras Al Khaimah,Active,2012-11-24 00:00:00.000,06-10-2020
2012-11-24 00:00:00.000,2,Ajman,5.03098E+16,503098089,Ajman,Safeer Mall,1,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,31118928,2012-11-24 00:00:00.000,NWAjman247,Ajman,Active,2012-11-24 00:00:00.000,06-10-2020
2012-11-24 00:00:00.000,1,Abu Dhabi,5.09472E+16,509471911,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,25495182,2012-11-24 00:00:00.000,NWAbu Dhabi955,Abu Dhabi,Active,2012-11-24 00:00:00.000,06-10-2020
2012-11-24 00:00:00.000,5,Ras Al Khaimah,5.07577E+16,507576703,Ras Al Khaimah,Manar Mall,2,Retail,EBA,E-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,30544518,2012-11-24 00:00:00.000,NWRas Al Khaimah914,Ras Al Khaimah,Active,2012-11-24 00:00:00.000,06-10-2020
2012-11-24 00:00:00.000,4,Fujairah,5.01519E+16,501519355,Fujairah,Safeer Mall,2,Retail,DAA,D-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,DA,D-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,67105321,2012-11-24 00:00:00.000,NWFujairah299,Fujairah,Active,2012-11-24 00:00:00.000,06-10-2020
2012-11-24 00:00:00.000,7,Um Al Qwain,5.65165E+16,565165015,Um Al Qwain,Safeer Mall,1,Retail,GAA,G-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,82604465,2012-11-24 00:00:00.000,NWUm Al Qwain739,Um Al Qwain,Active,2012-11-24 00:00:00.000,06-10-2020
2012-11-24 00:00:00.000,6,Sharjah,5.67388E+16,567387999,Sharjah,Safeer Mall,1,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,49828638,2012-11-24 00:00:00.000,NWSharjah143,Sharjah,Active,2012-11-24 00:00:00.000,06-10-2020
2012-11-24 00:00:00.000,2,Ajman,5.01613E+16,501613054,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,72527991,2012-11-24 00:00:00.000,NWAjman556,Ajman,Active,2012-11-24 00:00:00.000,06-10-2020
2012-11-24 00:00:00.000,1,Abu Dhabi,5.02354E+16,502353998,Abu Dhabi,Mushrif Mall,1,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,31681834,2012-11-24 00:00:00.000,NWAbu Dhabi235,Abu Dhabi,Active,2012-11-24 00:00:00.000,06-10-2020
